sample_id,audio_path,original_file,genre,start_sec,shape
985,data\processed\audio\sample_0985.npy,disco.00031.wav,disco,7.5,"(128, 259)"
986,data\processed\audio\sample_0986.npy,disco.00031.wav,disco,9.0,"(128, 259)"
987,data\processed\audio\sample_0987.npy,disco.00031.wav,disco,10.5,"(128, 259)"
988,data\processed\audio\sample_0988.npy,disco.00031.wav,disco,12.0,"(128, 259)"
989,data\processed\audio\sample_0989.npy,disco.00071.wav,disco,0.0,"(128, 259)"
990,data\processed\audio\sample_0990.npy,disco.00071.wav,disco,1.5,"(128, 259)"
991,data\processed\audio\sample_0991.npy,disco.00071.wav,disco,3.0,"(128, 259)"
992,data\processed\audio\sample_0992.npy,disco.00071.wav,disco,4.5,"(128, 259)"
993,data\processed\audio\sample_0993.npy,disco.00071.wav,disco,6.0,"(128, 259)"
994,data\processed\audio\sample_0994.npy,disco.00071.wav,disco,7.5,"(128, 259)"
995,data\processed\audio\sample_0995.npy,disco.00071.wav,disco,9.0,"(128, 259)"
996,data\processed\audio\sample_0996.npy,disco.00071.wav,disco,10.5,"(128, 259)"
997,data\processed\audio\sample_0997.npy,disco.00071.wav,disco,12.0,"(128, 259)"
998,data\processed\audio\sample_0998.npy,disco.00068.wav,disco,0.0,"(128, 259)"
999,data\processed\audio\sample_0999.npy,disco.00068.wav,disco,1.5,"(128, 259)"
1000,data\processed\audio\sample_1000.npy,disco.00068.wav,disco,3.0,"(128, 259)"
1001,data\processed\audio\sample_1001.npy,disco.00068.wav,disco,4.5,"(128, 259)"
1002,data\processed\audio\sample_1002.npy,disco.00068.wav,disco,6.0,"(128, 259)"
1003,data\processed\audio\sample_1003.npy,disco.00068.wav,disco,7.5,"(128, 259)"
1004,data\processed\audio\sample_1004.npy,disco.00068.wav,disco,9.0,"(128, 259)"
1005,data\processed\audio\sample_1005.npy,disco.00068.wav,disco,10.5,"(128, 259)"
1006,data\processed\audio\sample_1006.npy,disco.00068.wav,disco,12.0,"(128, 259)"
1007,data\processed\audio\sample_1007.npy,disco.00085.wav,disco,0.0,"(128, 259)"
1008,data\processed\audio\sample_1008.npy,disco.00085.wav,disco,1.5,"(128, 259)"
1009,data\processed\audio\sample_1009.npy,disco.00085.wav,disco,3.0,"(128, 259)"
1010,data\processed\audio\sample_1010.npy,disco.00085.wav,disco,4.5,"(128, 259)"
1011,data\processed\audio\sample_1011.npy,disco.00085.wav,disco,6.0,"(128, 259)"
1012,data\processed\audio\sample_1012.npy,disco.00085.wav,disco,7.5,"(128, 259)"
1013,data\processed\audio\sample_1013.npy,disco.00085.wav,disco,9.0,"(128, 259)"
1014,data\processed\audio\sample_1014.npy,disco.00085.wav,disco,10.5,"(128, 259)"
1015,data\processed\audio\sample_1015.npy,disco.00085.wav,disco,12.0,"(128, 259)"
1016,data\processed\audio\sample_1016.npy,disco.00074.wav,disco,0.0,"(128, 259)"
1017,data\processed\audio\sample_1017.npy,disco.00074.wav,disco,1.5,"(128, 259)"
1018,data\processed\audio\sample_1018.npy,disco.00074.wav,disco,3.0,"(128, 259)"
1019,data\processed\audio\sample_1019.npy,disco.00074.wav,disco,4.5,"(128, 259)"
1020,data\processed\audio\sample_1020.npy,disco.00074.wav,disco,6.0,"(128, 259)"
1021,data\processed\audio\sample_1021.npy,disco.00074.wav,disco,7.5,"(128, 259)"
1022,data\processed\audio\sample_1022.npy,disco.00074.wav,disco,9.0,"(128, 259)"
1023,data\processed\audio\sample_1023.npy,disco.00074.wav,disco,10.5,"(128, 259)"
1024,data\processed\audio\sample_1024.npy,disco.00074.wav,disco,12.0,"(128, 259)"
1025,data\processed\audio\sample_1025.npy,disco.00054.wav,disco,0.0,"(128, 259)"
1026,data\processed\audio\sample_1026.npy,disco.00054.wav,disco,1.5,"(128, 259)"
1027,data\processed\audio\sample_1027.npy,disco.00054.wav,disco,3.0,"(128, 259)"
1028,data\processed\audio\sample_1028.npy,disco.00054.wav,disco,4.5,"(128, 259)"
1029,data\processed\audio\sample_1029.npy,disco.00054.wav,disco,6.0,"(128, 259)"
1030,data\processed\audio\sample_1030.npy,disco.00054.wav,disco,7.5,"(128, 259)"
1031,data\processed\audio\sample_1031.npy,disco.00054.wav,disco,9.0,"(128, 259)"
1032,data\processed\audio\sample_1032.npy,disco.00054.wav,disco,10.5,"(128, 259)"
1033,data\processed\audio\sample_1033.npy,disco.00054.wav,disco,12.0,"(128, 259)"
1034,data\processed\audio\sample_1034.npy,disco.00076.wav,disco,0.0,"(128, 259)"
1035,data\processed\audio\sample_1035.npy,disco.00076.wav,disco,1.5,"(128, 259)"
1036,data\processed\audio\sample_1036.npy,disco.00076.wav,disco,3.0,"(128, 259)"
1037,data\processed\audio\sample_1037.npy,disco.00076.wav,disco,4.5,"(128, 259)"
1038,data\processed\audio\sample_1038.npy,disco.00076.wav,disco,6.0,"(128, 259)"
1039,data\processed\audio\sample_1039.npy,disco.00076.wav,disco,7.5,"(128, 259)"
1040,data\processed\audio\sample_1040.npy,disco.00076.wav,disco,9.0,"(128, 259)"
1041,data\processed\audio\sample_1041.npy,disco.00076.wav,disco,10.5,"(128, 259)"
1042,data\processed\audio\sample_1042.npy,disco.00076.wav,disco,12.0,"(128, 259)"
1043,data\processed\audio\sample_1043.npy,disco.00096.wav,disco,0.0,"(128, 259)"
1044,data\processed\audio\sample_1044.npy,disco.00096.wav,disco,1.5,"(128, 259)"
1045,data\processed\audio\sample_1045.npy,disco.00096.wav,disco,3.0,"(128, 259)"
1046,data\processed\audio\sample_1046.npy,disco.00096.wav,disco,4.5,"(128, 259)"
1047,data\processed\audio\sample_1047.npy,disco.00096.wav,disco,6.0,"(128, 259)"
1048,data\processed\audio\sample_1048.npy,disco.00096.wav,disco,7.5,"(128, 259)"
1049,data\processed\audio\sample_1049.npy,disco.00096.wav,disco,9.0,"(128, 259)"
1050,data\processed\audio\sample_1050.npy,disco.00096.wav,disco,10.5,"(128, 259)"
1051,data\processed\audio\sample_1051.npy,disco.00096.wav,disco,12.0,"(128, 259)"
1052,data\processed\audio\sample_1052.npy,disco.00046.wav,disco,0.0,"(128, 259)"
1053,data\processed\audio\sample_1053.npy,disco.00046.wav,disco,1.5,"(128, 259)"
1054,data\processed\audio\sample_1054.npy,disco.00046.wav,disco,3.0,"(128, 259)"
1055,data\processed\audio\sample_1055.npy,disco.00046.wav,disco,4.5,"(128, 259)"
1056,data\processed\audio\sample_1056.npy,disco.00046.wav,disco,6.0,"(128, 259)"
1057,data\processed\audio\sample_1057.npy,disco.00046.wav,disco,7.5,"(128, 259)"
1058,data\processed\audio\sample_1058.npy,disco.00046.wav,disco,9.0,"(128, 259)"
1059,data\processed\audio\sample_1059.npy,disco.00046.wav,disco,10.5,"(128, 259)"
1060,data\processed\audio\sample_1060.npy,disco.00046.wav,disco,12.0,"(128, 259)"
1061,data\processed\audio\sample_1061.npy,disco.00028.wav,disco,0.0,"(128, 259)"
1062,data\processed\audio\sample_1062.npy,disco.00028.wav,disco,1.5,"(128, 259)"
1063,data\processed\audio\sample_1063.npy,disco.00028.wav,disco,3.0,"(128, 259)"
1064,data\processed\audio\sample_1064.npy,disco.00028.wav,disco,4.5,"(128, 259)"
1065,data\processed\audio\sample_1065.npy,disco.00028.wav,disco,6.0,"(128, 259)"
1066,data\processed\audio\sample_1066.npy,disco.00028.wav,disco,7.5,"(128, 259)"
1067,data\processed\audio\sample_1067.npy,disco.00028.wav,disco,9.0,"(128, 259)"
1068,data\processed\audio\sample_1068.npy,disco.00028.wav,disco,10.5,"(128, 259)"
1069,data\processed\audio\sample_1069.npy,disco.00028.wav,disco,12.0,"(128, 259)"
1070,data\processed\audio\sample_1070.npy,disco.00081.wav,disco,0.0,"(128, 259)"
1071,data\processed\audio\sample_1071.npy,disco.00081.wav,disco,1.5,"(128, 259)"
1072,data\processed\audio\sample_1072.npy,disco.00081.wav,disco,3.0,"(128, 259)"
1073,data\processed\audio\sample_1073.npy,disco.00081.wav,disco,4.5,"(128, 259)"
1074,data\processed\audio\sample_1074.npy,disco.00081.wav,disco,6.0,"(128, 259)"
1075,data\processed\audio\sample_1075.npy,disco.00081.wav,disco,7.5,"(128, 259)"
1076,data\processed\audio\sample_1076.npy,disco.00081.wav,disco,9.0,"(128, 259)"
1077,data\processed\audio\sample_1077.npy,disco.00081.wav,disco,10.5,"(128, 259)"
1078,data\processed\audio\sample_1078.npy,disco.00081.wav,disco,12.0,"(128, 259)"
1079,data\processed\audio\sample_1079.npy,hiphop.00065.wav,hiphop,0.0,"(128, 259)"
1080,data\processed\audio\sample_1080.npy,hiphop.00065.wav,hiphop,1.5,"(128, 259)"
1081,data\processed\audio\sample_1081.npy,hiphop.00065.wav,hiphop,3.0,"(128, 259)"
1082,data\processed\audio\sample_1082.npy,hiphop.00065.wav,hiphop,4.5,"(128, 259)"
1083,data\processed\audio\sample_1083.npy,hiphop.00065.wav,hiphop,6.0,"(128, 259)"
1084,data\processed\audio\sample_1084.npy,hiphop.00065.wav,hiphop,7.5,"(128, 259)"
1085,data\processed\audio\sample_1085.npy,hiphop.00065.wav,hiphop,9.0,"(128, 259)"
1086,data\processed\audio\sample_1086.npy,hiphop.00065.wav,hiphop,10.5,"(128, 259)"
1087,data\processed\audio\sample_1087.npy,hiphop.00065.wav,hiphop,12.0,"(128, 259)"
1088,data\processed\audio\sample_1088.npy,hiphop.00063.wav,hiphop,0.0,"(128, 259)"
1089,data\processed\audio\sample_1089.npy,hiphop.00063.wav,hiphop,1.5,"(128, 259)"
1090,data\processed\audio\sample_1090.npy,hiphop.00063.wav,hiphop,3.0,"(128, 259)"
1091,data\processed\audio\sample_1091.npy,hiphop.00063.wav,hiphop,4.5,"(128, 259)"
1092,data\processed\audio\sample_1092.npy,hiphop.00063.wav,hiphop,6.0,"(128, 259)"
1093,data\processed\audio\sample_1093.npy,hiphop.00063.wav,hiphop,7.5,"(128, 259)"
1094,data\processed\audio\sample_1094.npy,hiphop.00063.wav,hiphop,9.0,"(128, 259)"
1095,data\processed\audio\sample_1095.npy,hiphop.00063.wav,hiphop,10.5,"(128, 259)"
1096,data\processed\audio\sample_1096.npy,hiphop.00063.wav,hiphop,12.0,"(128, 259)"
1097,data\processed\audio\sample_1097.npy,hiphop.00011.wav,hiphop,0.0,"(128, 259)"
1098,data\processed\audio\sample_1098.npy,hiphop.00011.wav,hiphop,1.5,"(128, 259)"
1099,data\processed\audio\sample_1099.npy,hiphop.00011.wav,hiphop,3.0,"(128, 259)"
1100,data\processed\audio\sample_1100.npy,hiphop.00011.wav,hiphop,4.5,"(128, 259)"
1101,data\processed\audio\sample_1101.npy,hiphop.00011.wav,hiphop,6.0,"(128, 259)"
1102,data\processed\audio\sample_1102.npy,hiphop.00011.wav,hiphop,7.5,"(128, 259)"
1103,data\processed\audio\sample_1103.npy,hiphop.00011.wav,hiphop,9.0,"(128, 259)"
1104,data\processed\audio\sample_1104.npy,hiphop.00011.wav,hiphop,10.5,"(128, 259)"
1105,data\processed\audio\sample_1105.npy,hiphop.00011.wav,hiphop,12.0,"(128, 259)"
1106,data\processed\audio\sample_1106.npy,hiphop.00096.wav,hiphop,0.0,"(128, 259)"
1107,data\processed\audio\sample_1107.npy,hiphop.00096.wav,hiphop,1.5,"(128, 259)"
1108,data\processed\audio\sample_1108.npy,hiphop.00096.wav,hiphop,3.0,"(128, 259)"
1109,data\processed\audio\sample_1109.npy,hiphop.00096.wav,hiphop,4.5,"(128, 259)"
1110,data\processed\audio\sample_1110.npy,hiphop.00096.wav,hiphop,6.0,"(128, 259)"
1111,data\processed\audio\sample_1111.npy,hiphop.00096.wav,hiphop,7.5,"(128, 259)"
1112,data\processed\audio\sample_1112.npy,hiphop.00096.wav,hiphop,9.0,"(128, 259)"
1113,data\processed\audio\sample_1113.npy,hiphop.00096.wav,hiphop,10.5,"(128, 259)"
1114,data\processed\audio\sample_1114.npy,hiphop.00096.wav,hiphop,12.0,"(128, 259)"
1115,data\processed\audio\sample_1115.npy,hiphop.00006.wav,hiphop,0.0,"(128, 259)"
1116,data\processed\audio\sample_1116.npy,hiphop.00006.wav,hiphop,1.5,"(128, 259)"
1117,data\processed\audio\sample_1117.npy,hiphop.00006.wav,hiphop,3.0,"(128, 259)"
1118,data\processed\audio\sample_1118.npy,hiphop.00006.wav,hiphop,4.5,"(128, 259)"
1119,data\processed\audio\sample_1119.npy,hiphop.00006.wav,hiphop,6.0,"(128, 259)"
1120,data\processed\audio\sample_1120.npy,hiphop.00006.wav,hiphop,7.5,"(128, 259)"
1121,data\processed\audio\sample_1121.npy,hiphop.00006.wav,hiphop,9.0,"(128, 259)"
1122,data\processed\audio\sample_1122.npy,hiphop.00006.wav,hiphop,10.5,"(128, 259)"
1123,data\processed\audio\sample_1123.npy,hiphop.00006.wav,hiphop,12.0,"(128, 259)"
1124,data\processed\audio\sample_1124.npy,hiphop.00014.wav,hiphop,0.0,"(128, 259)"
1125,data\processed\audio\sample_1125.npy,hiphop.00014.wav,hiphop,1.5,"(128, 259)"
1126,data\processed\audio\sample_1126.npy,hiphop.00014.wav,hiphop,3.0,"(128, 259)"
1127,data\processed\audio\sample_1127.npy,hiphop.00014.wav,hiphop,4.5,"(128, 259)"
1128,data\processed\audio\sample_1128.npy,hiphop.00014.wav,hiphop,6.0,"(128, 259)"
1129,data\processed\audio\sample_1129.npy,hiphop.00014.wav,hiphop,7.5,"(128, 259)"
1130,data\processed\audio\sample_1130.npy,hiphop.00014.wav,hiphop,9.0,"(128, 259)"
1131,data\processed\audio\sample_1131.npy,hiphop.00014.wav,hiphop,10.5,"(128, 259)"
1132,data\processed\audio\sample_1132.npy,hiphop.00014.wav,hiphop,12.0,"(128, 259)"
1133,data\processed\audio\sample_1133.npy,hiphop.00019.wav,hiphop,0.0,"(128, 259)"
1134,data\processed\audio\sample_1134.npy,hiphop.00019.wav,hiphop,1.5,"(128, 259)"
1135,data\processed\audio\sample_1135.npy,hiphop.00019.wav,hiphop,3.0,"(128, 259)"
1136,data\processed\audio\sample_1136.npy,hiphop.00019.wav,hiphop,4.5,"(128, 259)"
1137,data\processed\audio\sample_1137.npy,hiphop.00019.wav,hiphop,6.0,"(128, 259)"
1138,data\processed\audio\sample_1138.npy,hiphop.00019.wav,hiphop,7.5,"(128, 259)"
1139,data\processed\audio\sample_1139.npy,hiphop.00019.wav,hiphop,9.0,"(128, 259)"
1140,data\processed\audio\sample_1140.npy,hiphop.00019.wav,hiphop,10.5,"(128, 259)"
1141,data\processed\audio\sample_1141.npy,hiphop.00019.wav,hiphop,12.0,"(128, 259)"
1142,data\processed\audio\sample_1142.npy,hiphop.00080.wav,hiphop,0.0,"(128, 259)"
1143,data\processed\audio\sample_1143.npy,hiphop.00080.wav,hiphop,1.5,"(128, 259)"
1144,data\processed\audio\sample_1144.npy,hiphop.00080.wav,hiphop,3.0,"(128, 259)"
1145,data\processed\audio\sample_1145.npy,hiphop.00080.wav,hiphop,4.5,"(128, 259)"
1146,data\processed\audio\sample_1146.npy,hiphop.00080.wav,hiphop,6.0,"(128, 259)"
1147,data\processed\audio\sample_1147.npy,hiphop.00080.wav,hiphop,7.5,"(128, 259)"
1148,data\processed\audio\sample_1148.npy,hiphop.00080.wav,hiphop,9.0,"(128, 259)"
1149,data\processed\audio\sample_1149.npy,hiphop.00080.wav,hiphop,10.5,"(128, 259)"
1150,data\processed\audio\sample_1150.npy,hiphop.00080.wav,hiphop,12.0,"(128, 259)"
1151,data\processed\audio\sample_1151.npy,hiphop.00020.wav,hiphop,0.0,"(128, 259)"
1152,data\processed\audio\sample_1152.npy,hiphop.00020.wav,hiphop,1.5,"(128, 259)"
1153,data\processed\audio\sample_1153.npy,hiphop.00020.wav,hiphop,3.0,"(128, 259)"
1154,data\processed\audio\sample_1154.npy,hiphop.00020.wav,hiphop,4.5,"(128, 259)"
1155,data\processed\audio\sample_1155.npy,hiphop.00020.wav,hiphop,6.0,"(128, 259)"
1156,data\processed\audio\sample_1156.npy,hiphop.00020.wav,hiphop,7.5,"(128, 259)"
1157,data\processed\audio\sample_1157.npy,hiphop.00020.wav,hiphop,9.0,"(128, 259)"
1158,data\processed\audio\sample_1158.npy,hiphop.00020.wav,hiphop,10.5,"(128, 259)"
1159,data\processed\audio\sample_1159.npy,hiphop.00020.wav,hiphop,12.0,"(128, 259)"
1160,data\processed\audio\sample_1160.npy,hiphop.00087.wav,hiphop,0.0,"(128, 259)"
1161,data\processed\audio\sample_1161.npy,hiphop.00087.wav,hiphop,1.5,"(128, 259)"
1162,data\processed\audio\sample_1162.npy,hiphop.00087.wav,hiphop,3.0,"(128, 259)"
1163,data\processed\audio\sample_1163.npy,hiphop.00087.wav,hiphop,4.5,"(128, 259)"
1164,data\processed\audio\sample_1164.npy,hiphop.00087.wav,hiphop,6.0,"(128, 259)"
1165,data\processed\audio\sample_1165.npy,hiphop.00087.wav,hiphop,7.5,"(128, 259)"
1166,data\processed\audio\sample_1166.npy,hiphop.00087.wav,hiphop,9.0,"(128, 259)"
1167,data\processed\audio\sample_1167.npy,hiphop.00087.wav,hiphop,10.5,"(128, 259)"
1168,data\processed\audio\sample_1168.npy,hiphop.00087.wav,hiphop,12.0,"(128, 259)"
1169,data\processed\audio\sample_1169.npy,hiphop.00054.wav,hiphop,0.0,"(128, 259)"
1170,data\processed\audio\sample_1170.npy,hiphop.00054.wav,hiphop,1.5,"(128, 259)"
1171,data\processed\audio\sample_1171.npy,hiphop.00054.wav,hiphop,3.0,"(128, 259)"
1172,data\processed\audio\sample_1172.npy,hiphop.00054.wav,hiphop,4.5,"(128, 259)"
1173,data\processed\audio\sample_1173.npy,hiphop.00054.wav,hiphop,6.0,"(128, 259)"
1174,data\processed\audio\sample_1174.npy,hiphop.00054.wav,hiphop,7.5,"(128, 259)"
1175,data\processed\audio\sample_1175.npy,hiphop.00054.wav,hiphop,9.0,"(128, 259)"
1176,data\processed\audio\sample_1176.npy,hiphop.00054.wav,hiphop,10.5,"(128, 259)"
1177,data\processed\audio\sample_1177.npy,hiphop.00054.wav,hiphop,12.0,"(128, 259)"
1178,data\processed\audio\sample_1178.npy,hiphop.00076.wav,hiphop,0.0,"(128, 259)"
1179,data\processed\audio\sample_1179.npy,hiphop.00076.wav,hiphop,1.5,"(128, 259)"
1180,data\processed\audio\sample_1180.npy,hiphop.00076.wav,hiphop,3.0,"(128, 259)"
1181,data\processed\audio\sample_1181.npy,hiphop.00076.wav,hiphop,4.5,"(128, 259)"
1182,data\processed\audio\sample_1182.npy,hiphop.00076.wav,hiphop,6.0,"(128, 259)"
1183,data\processed\audio\sample_1183.npy,hiphop.00076.wav,hiphop,7.5,"(128, 259)"
1184,data\processed\audio\sample_1184.npy,hiphop.00076.wav,hiphop,9.0,"(128, 259)"
1185,data\processed\audio\sample_1185.npy,hiphop.00076.wav,hiphop,10.5,"(128, 259)"
1186,data\processed\audio\sample_1186.npy,hiphop.00076.wav,hiphop,12.0,"(128, 259)"
1187,data\processed\audio\sample_1187.npy,hiphop.00008.wav,hiphop,0.0,"(128, 259)"
1188,data\processed\audio\sample_1188.npy,hiphop.00008.wav,hiphop,1.5,"(128, 259)"
1189,data\processed\audio\sample_1189.npy,hiphop.00008.wav,hiphop,3.0,"(128, 259)"
1190,data\processed\audio\sample_1190.npy,hiphop.00008.wav,hiphop,4.5,"(128, 259)"
1191,data\processed\audio\sample_1191.npy,hiphop.00008.wav,hiphop,6.0,"(128, 259)"
1192,data\processed\audio\sample_1192.npy,hiphop.00008.wav,hiphop,7.5,"(128, 259)"
1193,data\processed\audio\sample_1193.npy,hiphop.00008.wav,hiphop,9.0,"(128, 259)"
1194,data\processed\audio\sample_1194.npy,hiphop.00008.wav,hiphop,10.5,"(128, 259)"
1195,data\processed\audio\sample_1195.npy,hiphop.00008.wav,hiphop,12.0,"(128, 259)"
1196,data\processed\audio\sample_1196.npy,hiphop.00049.wav,hiphop,0.0,"(128, 259)"
1197,data\processed\audio\sample_1197.npy,hiphop.00049.wav,hiphop,1.5,"(128, 259)"
1198,data\processed\audio\sample_1198.npy,hiphop.00049.wav,hiphop,3.0,"(128, 259)"
1199,data\processed\audio\sample_1199.npy,hiphop.00049.wav,hiphop,4.5,"(128, 259)"
1200,data\processed\audio\sample_1200.npy,hiphop.00049.wav,hiphop,6.0,"(128, 259)"
1201,data\processed\audio\sample_1201.npy,hiphop.00049.wav,hiphop,7.5,"(128, 259)"
1202,data\processed\audio\sample_1202.npy,hiphop.00049.wav,hiphop,9.0,"(128, 259)"
1203,data\processed\audio\sample_1203.npy,hiphop.00049.wav,hiphop,10.5,"(128, 259)"
1204,data\processed\audio\sample_1204.npy,hiphop.00049.wav,hiphop,12.0,"(128, 259)"
1205,data\processed\audio\sample_1205.npy,hiphop.00048.wav,hiphop,0.0,"(128, 259)"
1206,data\processed\audio\sample_1206.npy,hiphop.00048.wav,hiphop,1.5,"(128, 259)"
1207,data\processed\audio\sample_1207.npy,hiphop.00048.wav,hiphop,3.0,"(128, 259)"
1208,data\processed\audio\sample_1208.npy,hiphop.00048.wav,hiphop,4.5,"(128, 259)"
